MMRstatus,population,gene,xbin,ybin,x_mid,y_mid,n_pat,val,lo,hi,n_pat_arm
MMRd,Myeloid-ISG,TAP1,"(-45,-40]","(2.92,3.65]",-42.5,3.2823438879145,4,0.00799184041834731,0.00531761405383742,0.0108810067327122,8
MMRd,Myeloid-noDC-noGran,TAP1,"(50,55]","(2.19,2.92]",52.5,2.55293413504461,6,0.00562649502238191,0.00478651597386681,0.00703023752363551,8
MMRd,Myeloid-noDC-noGran,TAP1,"[-100,-95]","[0,0.729]",-97.5,0.364704876434944,7,0.00355555555555556,0.00240934531725864,0.00504032242118965,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-50,-45]","(2.19,2.92]",-47.5,2.55293413504461,7,0.00351132098316988,0.00310116503226888,0.00553717392306349,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-50,-45]","[0,0.729]",-47.5,0.364704876434944,8,0.0044382815256164,0.00298951187766562,0.00670169078015794,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-85,-80]","(2.92,3.65]",-82.5,3.2823438879145,4,0.00500355886315829,0.00408867547916984,0.00561627572333067,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-65,-60]","(2.19,2.92]",-62.5,2.55293413504461,5,0.00519120065789474,0.00399706338200506,0.00600400266844563,8
MMRd,Myeloid-noDC-noGran,TAP1,"(60,65]","[0,0.729]",62.5,0.364704876434944,6,0.00417376709297749,0.00195677381949365,0.00562437356949452,8
MMRd,Myeloid-ISG,TAP1,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,8,0.00418032554899796,0.00339399125366795,0.00767455401046593,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,8,0.00325743935138179,0.00277531363029261,0.0043015579749683,8
MMRd,Myeloid-noDC-noGran,TAP1,"(15,20]","[0,0.729]",17.5,0.364704876434944,5,0.00424005218525766,0.000971817298347911,0.00755531570426336,8
MMRd,Myeloid-noDC-noGran,TAP1,"(30,35]","(2.92,3.65]",32.5,3.2823438879145,6,0.00723710109260413,0.00532996590903322,0.013041613041613,8
MMRd,Myeloid-ISG,TAP1,"(5,10]","[0,0.729]",7.5,0.364704876434944,4,0.00963005172262646,0.00425613231920643,0.0152438880428752,8
MMRd,Myeloid-noDC-noGran,TAP1,"(5,10]","[0,0.729]",7.5,0.364704876434944,8,0.00524769848340821,0.00376806341829822,0.00826430731637066,8
MMRd,Myeloid-noDC-noGran,TAP1,"(10,15]","(1.46,2.19]",12.5,1.82352438217472,6,0.00385318546446172,0.0033040355961831,0.00548848691672491,8
MMRd,Myeloid-ISG,TAP1,"(-30,-25]","[0,0.729]",-27.5,0.364704876434944,4,0.00328671838013038,0.0020384377158236,0.00536290981931159,8
MMRd,Myeloid-ISG,TAP1,"(-40,-35]","(2.92,3.65]",-37.5,3.2823438879145,4,0.00813458680556573,0.00740813506160431,0.0095607895119539,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-40,-35]","(2.92,3.65]",-37.5,3.2823438879145,7,0.00524766414949443,0.00428365674196874,0.0063093638842674,8
MMRd,Myeloid-ISG,TAP1,"(-25,-20]","(1.46,2.19]",-22.5,1.82352438217472,4,0.00575821871299828,0.00512287260542556,0.00665177855179874,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-25,-20]","(1.46,2.19]",-22.5,1.82352438217472,7,0.00374854052725373,0.00318850796307522,0.00461001869075495,8
MMRd,Myeloid-noDC-noGran,TAP1,"(85,90]","[0,0.729]",87.5,0.364704876434944,4,0.00496849684968497,0.00297357814599194,0.00789806137974203,8
MMRd,Myeloid-noDC-noGran,TAP1,"(15,20]","(1.46,2.19]",17.5,1.82352438217472,5,0.00407955124936257,0.00367647058823529,0.00566487775790101,8
MMRd,Myeloid-noDC-noGran,TAP1,"(65,70]","[0,0.729]",67.5,0.364704876434944,5,0.00294117647058824,0.00224550898203593,0.00455580865603645,8
MMRd,Myeloid-ISG,TAP1,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,7,0.00578661844484629,0.0048977548977549,0.00697223319803154,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-25,-20]","[0,0.729]",-22.5,0.364704876434944,8,0.00336162943543624,0.00277769412331588,0.00470271981969506,8
MMRd,Myeloid-noDC-noGran,TAP1,"(25,30]","(2.19,2.92]",27.5,2.55293413504461,6,0.00559833497923525,0.00475210555207088,0.00641251023298337,8
MMRd,Myeloid-ISG,TAP1,"(-20,-15]","(1.46,2.19]",-17.5,1.82352438217472,4,0.00576952332072781,0.0032419138470711,0.00844063492944458,8
MMRd,Myeloid-noDC-noGran,TAP1,"(35,40]","[0,0.729]",37.5,0.364704876434944,5,0.00209643605870021,0.00176600441501104,0.00572860723236663,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-55,-50]","(2.92,3.65]",-52.5,3.2823438879145,6,0.00407701035395001,0.00331921356481019,0.00480207829138432,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-65,-60]","(2.92,3.65]",-62.5,3.2823438879145,5,0.00610432852386238,0.00428839453229697,0.00640134765213729,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-70,-65]","(2.19,2.92]",-67.5,2.55293413504461,5,0.00501504513540622,0.00370134014039566,0.00605569072722357,8
MMRd,Myeloid-noDC-noGran,TAP1,"(75,80]","[0,0.729]",77.5,0.364704876434944,4,0.00587833604657906,0.00418121506031174,0.00724001182103667,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-75,-70]","(3.65,4.38]",-72.5,4.01175364078438,4,0.0045186678770338,0.0027764134406979,0.00680813648096007,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-65,-60]","[0,0.729]",-62.5,0.364704876434944,8,0.00421297229955573,0.0016564104500151,0.00662127463893415,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-70,-65]","(3.65,4.38]",-67.5,4.01175364078438,5,0.00638977635782748,0.00459921156373193,0.00847041492757181,8
MMRd,Myeloid-noDC-noGran,TAP1,"(25,30]","[0,0.729]",27.5,0.364704876434944,5,0.00387747188832881,0.00198150594451783,0.00539447066756575,8
MMRd,Myeloid-ISG,TAP1,"(-40,-35]","[0,0.729]",-37.5,0.364704876434944,4,0.00766616918074729,0.0041436693505567,0.0106124561962408,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-40,-35]","[0,0.729]",-37.5,0.364704876434944,8,0.00402397564828649,0.00299072758268986,0.00630931170736914,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-55,-50]","(2.19,2.92]",-52.5,2.55293413504461,6,0.00321715020395288,0.00252133096539716,0.00405536699704221,8
MMRd,Myeloid-noDC-noGran,TAP1,"(40,45]","[0,0.729]",42.5,0.364704876434944,6,0.00468030697464348,0.00328353672126701,0.00640813074121001,8
MMRd,Myeloid-noDC-noGran,TAP1,"(65,70]","(2.19,2.92]",67.5,2.55293413504461,4,0.00577170358940446,0.00365266338440774,0.00830151567742682,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-30,-25]","(1.46,2.19]",-27.5,1.82352438217472,5,0.00415183867141162,0.00382564340366334,0.00482363581549593,8
MMRd,Myeloid-ISG,TAP1,"(-30,-25]","(2.19,2.92]",-27.5,2.55293413504461,4,0.00853751039241081,0.00743374272786038,0.00875346336536471,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-30,-25]","(2.19,2.92]",-27.5,2.55293413504461,8,0.00412021662958031,0.00327539586365277,0.00480604127798273,8
MMRd,Myeloid-noDC-noGran,TAP1,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,5,0.00602107375815354,0.004,0.00707213578500707,8
MMRd,Myeloid-noDC-noGran,TAP1,"(40,45]","(2.19,2.92]",42.5,2.55293413504461,7,0.00476474091721263,0.00392618133219394,0.00777383477456899,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-70,-65]","[0,0.729]",-67.5,0.364704876434944,8,0.00338304474350543,0.00258420096132615,0.00434214545647728,8
MMRd,Myeloid-noDC-noGran,TAP1,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,5,0.00465116279069768,0.00229160698940132,0.00505305709954523,8
MMRd,Myeloid-noDC-noGran,TAP1,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,5,0.00393056010481494,0.00380228136882129,0.0057929036929761,8
MMRd,Myeloid-ISG,TAP1,"(-20,-15]","[0,0.729]",-17.5,0.364704876434944,6,0.00657446236717537,0.00295548276485844,0.0103255507118808,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-20,-15]","[0,0.729]",-17.5,0.364704876434944,8,0.0029042079310973,0.00187522726092151,0.00565842781803806,8
MMRd,Myeloid-noDC-noGran,TAP1,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,5,0.0066334991708126,0.00581039755351682,0.00878734622144113,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-60,-55]","(2.19,2.92]",-57.5,2.55293413504461,5,0.00403164460672448,0.00390977443609023,0.00555795714197493,8
MMRd,Myeloid-noDC-noGran,TAP1,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,4,0.00758060235600301,0.00348274113323452,0.0115284136146497,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-65,-60]","(4.38,5.11]",-62.5,4.74116339365427,4,0.00782719500032817,0.00708737070199109,0.0102046941902004,8
MMRd,Myeloid-noDC-noGran,TAP1,"(50,55]","[0,0.729]",52.5,0.364704876434944,7,0.0032017075773746,0.002095478523534,0.00594436864975958,8
MMRd,Myeloid-noDC-noGran,TAP1,"(30,35]","[0,0.729]",32.5,0.364704876434944,5,0.00297619047619048,0.00206611570247934,0.00415896487985213,8
MMRd,Myeloid-ISG,TAP1,"(-45,-40]","[0,0.729]",-42.5,0.364704876434944,4,0.00518190728782288,0.0029296875,0.00735321359237689,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-45,-40]","[0,0.729]",-42.5,0.364704876434944,7,0.00298634812286689,0.00252595285033734,0.00440970286203033,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-40,-35]","(1.46,2.19]",-37.5,1.82352438217472,6,0.00532264814488536,0.00327481264986353,0.007054740872895,8
MMRd,Myeloid-noDC-noGran,TAP1,"(40,45]","(2.92,3.65]",42.5,3.2823438879145,7,0.0046801872074883,0.00282905492596209,0.00787092572917024,8
MMRd,Myeloid-ISG,TAP1,"(15,20]","(3.65,4.38]",17.5,4.01175364078438,4,0.0126977883681612,0.0103861965372757,0.0159890147263885,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-60,-55]","(3.65,4.38]",-57.5,4.01175364078438,5,0.0050682261208577,0.0044004400440044,0.00599600266489007,8
MMRd,Myeloid-ISG,TAP1,"(-45,-40]","(4.38,5.11]",-42.5,4.74116339365427,4,0.00972055738687444,0.0082468495181616,0.0111122383906313,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-60,-55]","(2.92,3.65]",-57.5,3.2823438879145,6,0.0047886552360449,0.0041252025851846,0.00552007430856679,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-45,-40]","(2.19,2.92]",-42.5,2.55293413504461,6,0.0043444569108699,0.0028197453317794,0.00475561223210947,8
MMRd,Myeloid-noDC-noGran,TAP1,"(45,50]","(1.46,2.19]",47.5,1.82352438217472,4,0.0043202892704627,0.0027694727870515,0.00587584073279294,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-55,-50]","(4.38,5.11]",-52.5,4.74116339365427,7,0.00650118203309693,0.00362861570247934,0.00735798626838095,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-80,-75]","[0,0.729]",-77.5,0.364704876434944,8,0.00366449773197424,0.00302635438525238,0.00534200954169512,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-75,-70]","(2.92,3.65]",-72.5,3.2823438879145,5,0.00540874671611807,0.00458015267175573,0.0069025815655055,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-90,-85]","[0,0.729]",-87.5,0.364704876434944,8,0.00357268263027425,0.00225614800330902,0.00480888566705968,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-85,-80]","(2.19,2.92]",-82.5,2.55293413504461,4,0.00248026534907756,0.00181295234218105,0.00394355926806791,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-90,-85]","(2.19,2.92]",-87.5,2.55293413504461,4,0.00407272397914446,0.00373986559763057,0.00452083623252455,8
MMRd,Myeloid-noDC-noGran,TAP1,"(80,85]","[0,0.729]",82.5,0.364704876434944,4,0.00287560273078821,0.00112191473448018,0.00481697700799602,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-85,-80]","[0,0.729]",-82.5,0.364704876434944,8,0.00468735672769126,0.00379783331663169,0.00524285677845354,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-80,-75]","(2.92,3.65]",-77.5,3.2823438879145,4,0.00453593214329411,0.00383377105075218,0.00531588164960501,8
MMRd,Myeloid-noDC-noGran,TAP1,"(60,65]","(2.92,3.65]",62.5,3.2823438879145,4,0.00706519454011016,0.00588930907094004,0.00817117570663515,8
MMRd,Myeloid-noDC-noGran,TAP1,"(60,65]","(2.19,2.92]",62.5,2.55293413504461,4,0.00891129847255508,0.00445493995101155,0.0132772138131061,8
MMRd,Myeloid-noDC-noGran,TAP1,"(70,75]","[0,0.729]",72.5,0.364704876434944,5,0.00482218203737191,0.0030060120240481,0.00596421471172962,8
MMRd,Myeloid-noDC-noGran,TAP1,"(70,75]","(2.19,2.92]",72.5,2.55293413504461,4,0.00367493982717429,0.00326346418552785,0.00463834102973545,8
MMRd,Myeloid-noDC-noGran,TAP1,"(90,95]","[0,0.729]",92.5,0.364704876434944,4,0.00445708700277446,0.00368943828603867,0.00468041283820165,8
MMRd,Myeloid-noDC-noGran,TAP1,"(45,50]","(2.19,2.92]",47.5,2.55293413504461,5,0.00699300699300699,0.0036101083032491,0.00790513833992095,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-60,-55]","[0,0.729]",-57.5,0.364704876434944,8,0.00472894474788014,0.00339852796270801,0.00569347699275984,8
MMRd,Myeloid-noDC-noGran,TAP1,"(55,60]","(2.92,3.65]",57.5,3.2823438879145,5,0.00732844770153231,0.00523560209424084,0.0109529025191676,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-80,-75]","(2.19,2.92]",-77.5,2.55293413504461,4,0.00515495990222641,0.0045182230341669,0.00539462066769433,8
MMRd,Myeloid-noDC-noGran,TAP1,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,4,0.00385634383279364,0.00168748582785344,0.00593444203128432,8
MMRd,Myeloid-noDC-noGran,TAP1,"(55,60]","[0,0.729]",57.5,0.364704876434944,5,0.00309597523219814,0.0020432487655372,0.00646273158121499,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-15,-10]","(0.729,1.46]",-12.5,1.09411462930483,4,0.003998730636884,0.00339347790406934,0.00414768158670598,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-45,-40]","(1.46,2.19]",-42.5,1.82352438217472,4,0.00430600675892225,0.00311119030089151,0.00549603515497335,8
MMRd,Myeloid-noDC-noGran,TAP1,"(-50,-45]","(1.46,2.19]",-47.5,1.82352438217472,4,0.00417240992618694,0.00259405392099272,0.00528539704195033,8
MMRd,Tcd4-CXCL13,TAP1,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,7,0.00826067003212483,0.00658195507185421,0.0129089243145446,8
MMRd,Tcd4-CXCL13,TAP1,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,7,0.00738396624472574,0.00639555431642256,0.0128000675979505,8
MMRd,Tcd4-CXCL13,TAP1,"(0,5]","(2.19,2.92]",2.5,2.55293413504461,5,0.0070298769771529,0.00537634408602151,0.0188976377952756,8
MMRd,Tcd4-CXCL13,TAP1,"(-10,-5]","(1.46,2.19]",-7.5,1.82352438217472,4,0.012677229198168,0.0123905982694072,0.0138191696686943,8
MMRd,Tcd4-CXCL13,TAP1,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,6,0.00937900248709555,0.00862450911622321,0.0147511670634995,8
MMRd,Tcd4-CXCL13,TAP1,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,6,0.0107765646847447,0.00705493152792737,0.0112525211963019,8
MMRd,Tcd4-CXCL13,TAP1,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,6,0.00999866758455286,0.00900808014796156,0.0137367027347852,8
MMRd,Tcd4-CXCL13,TAP1,"(-15,-10]","(2.92,3.65]",-12.5,3.2823438879145,6,0.00677298311444653,0.00519475791772843,0.0135168065115812,8
MMRd,Tcd4-CXCL13,TAP1,"(-15,-10]","(3.65,4.38]",-12.5,4.01175364078438,4,0.0138992851941608,0.00840050821832567,0.019175019226448,8
MMRd,Tcd4-CXCL13,TAP1,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,6,0.0132509695727034,0.00816386265875945,0.0146808984792675,8
MMRd,Tcd4-CXCL13,TAP1,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,6,0.0074718113534879,0.00683666007731515,0.0145857256962231,8
MMRd,Tcd4-CXCL13,TAP1,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,4,0.0118727318233012,0.0111784598346715,0.0132654291224687,8
MMRd,Tcd4-CXCL13,TAP1,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,4,0.0142476902566589,0.007131780753828,0.0202445920410638,8
MMRd,Tcd4-CXCL13,TAP1,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,4,0.0138591694074197,0.0121584648502975,0.0163871697956471,8
MMRd,Tcd4-Treg-comb,TAP1,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,8,0.00849183806412676,0.00760203736865223,0.0136538274616784,8
MMRd,Tcd4-Treg-comb,TAP1,"(-5,0]","(4.38,5.11]",-2.5,4.74116339365427,4,0.0109268700156643,0.00963151414434383,0.0123727547340067,8
MMRd,Tcd4-Treg-comb,TAP1,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,8,0.0104791358522702,0.00829593162981813,0.0137772507273755,8
MMRd,Tcd4-Treg-comb,TAP1,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,8,0.00826170733291476,0.00753168418172359,0.0116630523071812,8
MMRd,Tcd4-Treg-comb,TAP1,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,7,0.00847846012832264,0.00709557498170564,0.01292248905252,8
MMRd,Tcd4-Treg-comb,TAP1,"(-10,-5]","(4.38,5.11]",-7.5,4.74116339365427,5,0.00997899159663866,0.00874316939890711,0.0109223300970874,8
MMRd,Tcd4-Treg-comb,TAP1,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,6,0.0107396961236763,0.00803088450590334,0.0138350523253617,8
MMRd,Tcd4-Treg-comb,TAP1,"(-15,-10]","(1.46,2.19]",-12.5,1.82352438217472,4,0.0113336766311201,0.00883302055810442,0.0126570096659827,8
MMRd,Tcd4-Treg-comb,TAP1,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,6,0.00982735088642242,0.00760416324654431,0.0133036395268266,8
MMRd,Tcd4-Treg-comb,TAP1,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,7,0.0100344036697248,0.00934363089806216,0.0128136019201528,8
MMRd,Tcd4-Treg-comb,TAP1,"(-15,-10]","(2.19,2.92]",-12.5,2.55293413504461,7,0.00961538461538462,0.00643166357452072,0.0122443087088668,8
MMRd,Tcd4-Treg-comb,TAP1,"(0,5]","(3.65,4.38]",2.5,4.01175364078438,4,0.00953253669443235,0.00832129088327582,0.0111718359091454,8
MMRd,Tcd4-Treg-comb,TAP1,"(-15,-10]","(3.65,4.38]",-12.5,4.01175364078438,7,0.011119936457506,0.00729531158350357,0.0134107789662276,8
MMRd,Tcd4-Treg-comb,TAP1,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,7,0.00590841949778434,0.00556336095242997,0.00894085015130781,8
MMRd,Tcd4-Treg-comb,TAP1,"(0,5]","(2.19,2.92]",2.5,2.55293413504461,6,0.0106278945871833,0.00618285821733773,0.0159022020415009,8
MMRd,Tcd4-Treg-comb,TAP1,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,5,0.00936329588014981,0.00839748075577327,0.00988142292490119,8
MMRd,Tcd4-Treg-comb,TAP1,"(-25,-20]","(2.19,2.92]",-22.5,2.55293413504461,5,0.013828867761452,0.0102827763496144,0.014460511679644,8
MMRd,Tcd4-Treg-comb,TAP1,"(-20,-15]","(2.92,3.65]",-17.5,3.2823438879145,7,0.00884955752212389,0.00733736276531815,0.0120471785793317,8
MMRd,Tcd4-Treg-comb,TAP1,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,7,0.00871898054996647,0.00643889864385251,0.0124056637856073,8
MMRd,Tcd4-Treg-comb,TAP1,"(-20,-15]","(2.19,2.92]",-17.5,2.55293413504461,6,0.00799784573732551,0.00555592432791238,0.0125655292940657,8
MMRd,Tcd4-Treg-comb,TAP1,"(-15,-10]","(2.92,3.65]",-12.5,3.2823438879145,7,0.0117145899893504,0.00685352573398597,0.0146523827141512,8
MMRd,Tcd4-Treg-comb,TAP1,"(-15,-10]","[0,0.729]",-12.5,0.364704876434944,5,0.0132275132275132,0.00835282325425994,0.0152380952380952,8
MMRd,Tcd4-Treg-comb,TAP1,"(-20,-15]","(3.65,4.38]",-17.5,4.01175364078438,6,0.0113179967712003,0.00808950206770454,0.0124215444654287,8
MMRd,Tcd4-Treg-comb,TAP1,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,6,0.0128861985114776,0.0119332364881989,0.0149379813607024,8
MMRd,Tcd4-Treg-comb,TAP1,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,5,0.00958083832335329,0.00913461538461539,0.0156794425087108,8
MMRd,Tcd4-Treg-comb,TAP1,"(-10,-5]","(1.46,2.19]",-7.5,1.82352438217472,7,0.0115606936416185,0.00695054986191952,0.0117536154850118,8
MMRd,Tcd4-Treg-comb,TAP1,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,5,0.00803212851405622,0.00728155339805825,0.011605415860735,8
MMRd,Tcd4-Treg-comb,TAP1,"(-30,-25]","(2.92,3.65]",-27.5,3.2823438879145,4,0.00930275085556049,0.00569614033363634,0.0131439947966128,8
MMRd,Tcd4-Treg-comb,TAP1,"(-25,-20]","(2.92,3.65]",-22.5,3.2823438879145,5,0.00966542750929368,0.00788177339901478,0.0110132158590308,8
MMRd,Tcd4-Treg-comb,TAP1,"(-25,-20]","(3.65,4.38]",-22.5,4.01175364078438,4,0.0119933992998152,0.010284241901889,0.0150728843185123,8
MMRd,Tcd4-Treg-comb,TAP1,"(-35,-30]","(2.92,3.65]",-32.5,3.2823438879145,5,0.0145278450363196,0.0140909090909091,0.0146198830409357,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(0,5]","(3.65,4.38]",2.5,4.01175364078438,7,0.0115498254096159,0.00789481234719657,0.0180952080008848,8
MMRd,CD8-all,TAP1,"(0,5]","(3.65,4.38]",2.5,4.01175364078438,7,0.0123746020303959,0.00796953866393532,0.0166171211567631,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,7,0.00727542687453601,0.00647986999697582,0.0132107437650952,8
MMRd,CD8-all,TAP1,"(-5,0]","(2.92,3.65]",-2.5,3.2823438879145,8,0.00950680461895728,0.00729344443140123,0.0131634331588042,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-5,0]","(4.38,5.11]",-2.5,4.74116339365427,4,0.0111610649197803,0.00816395081938731,0.0142817691174306,8
MMRd,CD8-all,TAP1,"(-5,0]","(4.38,5.11]",-2.5,4.74116339365427,7,0.0101892285298399,0.00857694338364595,0.0148030248503751,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,7,0.0138648180242634,0.00985071734193382,0.0142989111893889,8
MMRd,CD8-all,TAP1,"(-5,0]","(3.65,4.38]",-2.5,4.01175364078438,8,0.0112916241930003,0.0102277003518394,0.0127860537530317,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,6,0.00947997232766099,0.00788300378899532,0.0112775102828515,8
MMRd,CD8-all,TAP1,"(-10,-5]","(3.65,4.38]",-7.5,4.01175364078438,8,0.0105360081642527,0.00834124331247218,0.0129922970087431,8
MMRd,CD8-all,TAP1,"(10,15]","(3.65,4.38]",12.5,4.01175364078438,4,0.015796910679575,0.0124397555000339,0.0177622253720765,8
MMRd,CD8-all,TAP1,"(-10,-5]","(4.38,5.11]",-7.5,4.74116339365427,4,0.0119122934265115,0.00934265085132665,0.015253135580658,8
MMRd,CD8-all,TAP1,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,7,0.0168993387215283,0.0117761828369279,0.0192418981481481,8
MMRd,CD8-all,TAP1,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,7,0.0087248322147651,0.00721627425357451,0.012505279273572,8
MMRd,CD8-all,TAP1,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,5,0.0118577075098814,0.00955734406438632,0.0148514851485149,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,6,0.0105149455356377,0.0086459436117457,0.013119271076743,8
MMRd,CD8-all,TAP1,"(-10,-5]","(2.19,2.92]",-7.5,2.55293413504461,7,0.0108790252393386,0.00860361354468473,0.0131000900030852,8
MMRd,CD8-all,TAP1,"(-10,-5]","[0,0.729]",-7.5,0.364704876434944,6,0.0103733709052483,0.00694194241519683,0.0130308625692429,8
MMRd,CD8-all,TAP1,"(15,20]","(2.92,3.65]",17.5,3.2823438879145,7,0.0144385026737968,0.00992406574899393,0.0167457207983409,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,4,0.00998660512425247,0.00872295158958938,0.0106219013237064,8
MMRd,CD8-all,TAP1,"(-5,0]","[0,0.729]",-2.5,0.364704876434944,5,0.00767656090071648,0.00767597582884207,0.0121716848174247,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,6,0.00661836981751586,0.00584837370130395,0.00906205380308435,8
MMRd,CD8-all,TAP1,"(-5,0]","(1.46,2.19]",-2.5,1.82352438217472,6,0.00890969963422335,0.00681291985873327,0.0102494677404425,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,6,0.00891144009715022,0.00644664490813116,0.0130570840429181,8
MMRd,CD8-all,TAP1,"(-10,-5]","(2.92,3.65]",-7.5,3.2823438879145,7,0.0092965602726991,0.00759836801475304,0.014134236122921,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,6,0.0105761804016388,0.00838539363113667,0.0126713319590612,8
MMRd,CD8-all,TAP1,"(-5,0]","(2.19,2.92]",-2.5,2.55293413504461,7,0.00853644838818376,0.00787692362945216,0.0123858198229171,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,5,0.0107317073170732,0.00574712643678161,0.0147904683648316,8
MMRd,CD8-all,TAP1,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,6,0.00824199663578351,0.00546417828541773,0.0114487832313312,8
MMRd,Tcd8-CXCL13-comb,TAP1,"(15,20]","(2.19,2.92]",17.5,2.55293413504461,5,0.0125223613595707,0.0103092783505155,0.0210234034113447,8
MMRd,CD8-all,TAP1,"(15,20]","(2.19,2.92]",17.5,2.55293413504461,6,0.0127857995629942,0.00938320959451742,0.0160066750435063,8
